case_received_date,case_status,class_of_admission,country_of_citizenship,decision_date,employer_city,employer_country,employer_name,employer_state,foreign_worker_info_birth_country,job_info_education,pw_determ_date,pw_expire_date,pw_job_title_9089,Processing Day
17-07-2012,Denied,H-1B,INDIA,21-10-2014,SOUTH WINDSOR,UNITED STATES OF AMERICA,CREDENT TECHNOLOGIES LLC,CONNECTICUT,INDIA,Master's,30-03-2012,30-06-2012,"Software Developers, Applications",826
31-07-2012,Denied,H-1B,INDIA,04-09-2015,CAMBRIDGE,UNITED STATES OF AMERICA,"PATNI AMERICAS, INC.",MASSACHUSETTS,INDIA,Bachelor's,10-01-2012,30-06-2012,"Software Developers, Applications",1130
14-05-2013,Certified-Expired,H-1B,INDIA,16-12-2014,NEW YORK,UNITED STATES OF AMERICA,"VERIZON COMMUNICATIONS INC., & ALL ITS SUBSIDIARIES & AFFILIATES",NEW YORK,INDIA,Bachelor's,08-01-2013,30-06-2013,"Software Developers, Applications",581
08-08-2012,Denied,H-1B,TAIWAN,26-02-2015,CHAMPAIGN,UNITED STATES OF AMERICA,"WOLFRAM RESEARCH, INC.",ILLINOIS,TAIWAN,Bachelor's,16-12-2011,30-06-2012,"Software Developers, Applications",932
22-07-2012,Denied,H-1B,ST LUCIA,22-06-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,ST LUCIA,Bachelor's,23-04-2012,22-07-2012,Middle School Math Teacher,1065
27-07-2012,Denied,H-1B,INDIA,13-08-2015,WIXOM,UNITED STATES OF AMERICA,COMP CONSULTS INC,MICHIGAN,INDIA,Master's,02-07-2012,30-06-2013,Computer Systems Analyst,1112
10-02-2015,Certified,H-1B,INDIA,03-09-2015,NEW BRUNSWICK,UNITED STATES OF AMERICA,"MCS GLOBAL, INC.",NEW JERSEY,INDIA,Bachelor's,25-07-2014,30-06-2015,"Software Developers, Applications",205
06-09-2012,Denied,H-1B,INDIA,22-12-2014,NORTHVILLE,UNITED STATES OF AMERICA,"PEGASYS SYSTEMS & TECHNOLOGIES, INC",MICHIGAN,INDIA,Master's,19-06-2012,17-09-2012,Programmer Analyst,837
26-07-2012,Denied,H-1B,VIETNAM,13-08-2015,LAGUNA NIGUEL,UNITED STATES OF AMERICA,ANALYZER INTERNATIONAL INC.,CALIFORNIA,VIETNAM,Master's,25-06-2012,23-09-2012,Civil Engineers,1113
11-09-2012,Denied,H-1B,INDIA,09-01-2015,SANTA CLARA,UNITED STATES OF AMERICA,INTEL CORPORATION,CALIFORNIA,INDIA,Master's,14-11-2011,30-06-2012,Materials Engineers,850
24-07-2012,Denied,H-1B,INDIA,31-07-2015,SAN RAMON,UNITED STATES OF AMERICA,TECHNOLOGY CONSULTANTS INC.,CALIFORNIA,INDIA,Bachelor's,11-01-2012,30-06-2012,"software developers, applications",1102
22-05-2014,Certified-Expired,H-1B,INDIA,02-10-2014,HAWTHORNE,UNITED STATES OF AMERICA,SPACELABS HEALTHCARE LLC,CALIFORNIA,INDIA,Master's,10-01-2014,30-06-2014,Network and Computer Systems Administrators,133
22-07-2012,Denied,H-1B,PHILIPPINES,14-05-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,PHILIPPINES,Bachelor's,23-04-2012,22-07-2012,Middle School Science Teacher,1026
31-07-2012,Denied,H-1B,THAILAND,21-05-2015,KANSAS CITY,UNITED STATES OF AMERICA,"SHINN FU COMPANY OF AMERICA, INC.",MISSOURI,THAILAND,Master's,04-05-2012,02-08-2012,Graphic Designer,1024
30-08-2012,Denied,H-1B,CANADA,28-08-2015,MOUNTAIN VIEW,UNITED STATES OF AMERICA,GOOGLE INC.,CALIFORNIA,HONG KONG,Master's,01-02-2012,30-06-2012,"Software Developers, Systems Software",1093
20-07-2012,Withdrawn,F-1,PHILIPPINES,20-03-2015,NEW YORK,UNITED STATES OF AMERICA,GOLDMAN SACHS & CO.,NEW YORK,THAILAND,Master's,05-07-2012,30-06-2013,FINANCIAL ANALYSTS,973
12-07-2012,Denied,E-2,SOUTH KOREA,17-10-2014,CUSSETA,UNITED STATES OF AMERICA,"JOON, LLC D/B/A AJIN USA",ALABAMA,SOUTH KOREA,High School,04-06-2012,02-09-2012,First-Line Supervisors of Production and Operating Workers,827
25-10-2012,Denied,H-1B,INDIA,21-05-2015,PALO ALTO,UNITED STATES OF AMERICA,INTEGRAL DEVELOPMENT CORP.,CALIFORNIA,INDIA,Bachelor's,15-08-2012,30-06-2013,Software Engineer,938
13-09-2012,Certified-Expired,H-1B,TAIWAN,21-10-2014,REDWOOD CITY,UNITED STATES OF AMERICA,"SHUTTERFLY, INC.",CALIFORNIA,TAIWAN,Master's,08-06-2012,06-09-2012,Marketing Manager,768
23-04-2013,Certified-Expired,E-2,TURKEY,08-01-2015,NEW YORK,UNITED STATES OF AMERICA,"ALA TURK, INC.",NEW YORK,TURKEY,Bachelor's,02-01-2013,30-06-2013,Food Service Managers,625
18-10-2012,Denied,H-1B,INDIA,09-06-2015,DUBLIN,UNITED STATES OF AMERICA,CARDINAL HEALTH,OHIO,INDIA,Bachelor's,05-04-2012,30-06-2012,Database Administrators,964
02-11-2012,Denied,H-1B,INDIA,15-05-2015,ISELIN,UNITED STATES OF AMERICA,"RESOURCE LOGISTICS, INC.",NEW JERSEY,INDIA,Master's,23-10-2012,30-06-2013,"Software Developers, Applications",924
30-06-2012,Denied,H-1B,INDIA,04-08-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1130
13-09-2012,Denied,H-1B,INDIA,15-10-2014,BOSTON,UNITED STATES OF AMERICA,ATEA TECHNOLOGIES LLC.,MASSACHUSETTS,INDIA,Bachelor's,30-04-2012,29-07-2012,"Software Developers, Applications",762
06-02-2013,Denied,H-1B,INDIA,13-01-2015,SANTA CLARA,UNITED STATES OF AMERICA,INTEL CORPORATION,CALIFORNIA,OMAN,Master's,02-10-2012,30-06-2013,"Electronics Engineers, Except Computer",706
14-02-2013,Denied,H-1B,INDIA,27-05-2015,SANTA CLARA,UNITED STATES OF AMERICA,INTEL CORPORATION,CALIFORNIA,INDIA,Master's,20-11-2012,30-06-2013,"Software Developers, Systems Software",832
05-02-2013,Denied,H-1B,INDIA,15-05-2015,SANTA CLARA,UNITED STATES OF AMERICA,INTEL CORPORATION,CALIFORNIA,INDIA,Master's,24-08-2012,30-06-2013,"Electronics Engineers, Except Computer",829
21-12-2012,Certified-Expired,H-1B,INDIA,24-10-2014,NEW YORK,UNITED STATES OF AMERICA,GOLDMAN SACHS & CO.,NEW YORK,INDIA,Master's,14-03-2012,30-06-2012,"Software Developer, Applications",672
02-11-2012,Denied,H-1B,INDIA,23-09-2015,PALO ALTO,UNITED STATES OF AMERICA,"SAP LABS, LLC",CALIFORNIA,INDIA,Bachelor's,23-04-2012,22-07-2012,"Software Developers, Applications",1055
14-09-2012,Withdrawn,H-1B,INDIA,15-01-2015,ST.LOUIS,UNITED STATES OF AMERICA,"TECHNOSMARTS,INC.",MISSOURI,INDIA,Master's,02-05-2012,31-07-2012,Software Developers,853
16-06-2012,Denied,H-1B,INDIA,10-09-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1181
30-10-2012,Certified-Expired,H-1B,INDIA,06-10-2014,MOUNTAIN VIEW,UNITED STATES OF AMERICA,GOOGLE INC.,CALIFORNIA,INDIA,Master's,03-10-2012,30-06-2013,Market Research Analysts and Marketing Specialists,706
12-09-2012,Denied,H-1B,INDIA,14-10-2014,CHARLOTTE,UNITED STATES OF AMERICA,"TEK PEOPLE ONLINE, INC",NORTH CAROLINA,INDIA,Master's,07-02-2012,30-06-2012,"Software Developers, Applications",762
06-11-2012,Denied,H-1B,INDIA,15-05-2015,ISELIN,UNITED STATES OF AMERICA,"RESOURCE LOGISTICS, INC.",NEW JERSEY,INDIA,Master's,23-10-2012,30-06-2013,Computer Systems Analysts,920
11-10-2012,Denied,H-1B,CANADA,14-10-2014,DENVER,UNITED STATES OF AMERICA,LEPRINO FOODS COMPANY,COLORADO,CANADA,Bachelor's,24-07-2012,30-06-2013,"First-Line Supervisors of Mechanics, Installers, and Repairers",733
16-10-2012,Denied,H-1B,TURKEY,16-10-2014,MOUNTAIN VIEW,UNITED STATES OF AMERICA,GOOGLE INC.,CALIFORNIA,TURKEY,Master's,01-03-2012,30-06-2012,"Software Developers, Applications",730
29-08-2012,Denied,H-1B,SOUTH KOREA,17-09-2015,DORAVILLE,UNITED STATES OF AMERICA,"BESCO BEAUTY, INC.",GEORGIA,SOUTH KOREA,Bachelor's,04-06-2012,02-09-2012,Operations Research Analyst,1114
03-06-2013,Certified-Expired,H-1B,INDIA,12-01-2015,EDISON,UNITED STATES OF AMERICA,"ECOM SOLUTIONS INC.,",NEW JERSEY,INDIA,Associate's,19-03-2013,30-06-2013,"Software Developers, Applications",588
30-04-2013,Certified-Expired,H-1B,INDIA,29-10-2014,PORTLAND,UNITED STATES OF AMERICA,"UTI, UNITED STATES, INC.",OREGON,INDIA,Master's,23-01-2013,30-06-2013,"Software Developers, Applications",547
21-12-2012,Certified-Expired,L-1,GERMANY,30-10-2014,JERSEY CITY,UNITED STATES OF AMERICA,GOLDMAN SACHS NEW JERSEY LLC,NEW JERSEY,GERMANY,Bachelor's,29-02-2012,30-06-2012,Computer Systems Analysts,678
05-11-2012,Denied,H-1B,INDIA,03-12-2014,BURLINGTON,UNITED STATES OF AMERICA,M & R CONSULTANTS CORP.,MASSACHUSETTS,INDIA,Master's,09-07-2012,30-06-2013,"Software Developers, Applications",758
20-05-2014,Certified-Expired,H-1B,INDIA,07-10-2014,IRVING,UNITED STATES OF AMERICA,"INTELLISOFT TECHNOLOGIES, INC.",TEXAS,INDIA,Master's,18-03-2014,30-06-2014,"Software Developers, Applications",140
21-01-2013,Withdrawn,H-1B,INDIA,26-03-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,22-06-2012,20-09-2012,Computer Systems Analyst,794
10-06-2013,Certified-Expired,H-1B,INDIA,05-01-2015,BOISE,UNITED STATES OF AMERICA,"MICRON TECHNOLOGY, INC.",IDAHO,INDIA,Master's,26-11-2012,30-06-2013,Materials Engineers,574
29-06-2012,Denied,H-1B,INDIA,31-07-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1127
21-07-2012,Denied,H-1B,INDIA,24-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,INDIA,Bachelor's,23-04-2012,22-07-2012,Middle School Math Teacher,825
09-07-2012,Denied,H-1B,INDIA,15-06-2015,FOLSOM,UNITED STATES OF AMERICA,SPARTA CONSULTING,CALIFORNIA,INDIA,Master's,04-06-2012,02-09-2012,Computer Systems Analyst,1071
24-08-2012,Denied,H-1B,SOUTH KOREA,09-01-2015,SANTA CLARA,UNITED STATES OF AMERICA,INTEL CORPORATION,CALIFORNIA,SOUTH KOREA,Doctorate,31-01-2012,30-06-2012,"Electronics Engineers, Except Computer",868
06-09-2012,Denied,H-1B,CANADA,22-01-2015,SANTA CLARA,UNITED STATES OF AMERICA,INTEL CORPORATION,CALIFORNIA,CHINA,Bachelor's,09-12-2011,30-06-2012,"Electronics Engineers, Except Computer",868
07-09-2012,Denied,H-1B,INDIA,20-05-2015,PLANO,UNITED STATES OF AMERICA,"NTT DATA, INC",TEXAS,INDIA,Bachelor's,25-05-2012,23-08-2012,"Software Developers, Applications",985
12-09-2012,Denied,H-1B,INDIA,06-10-2014,PLANO,UNITED STATES OF AMERICA,"NTT DATA, INC",TEXAS,INDIA,Master's,22-03-2012,30-06-2012,"Software Developers, Applications",754
19-09-2012,Denied,E-1,ISRAEL,23-10-2014,WILLMAR,UNITED STATES OF AMERICA,WILLMAR POULTRY COMPANY,MINNESOTA,ISRAEL,High School,30-05-2012,28-08-2012,"Farmers, Ranchers and Other Agricultural Managers",764
26-06-2013,Certified-Expired,H-1B,INDIA,09-02-2015,DALLAS,UNITED STATES OF AMERICA,HITACHI CONSULTING CORPORATION,TEXAS,INDIA,Master's,04-10-2012,30-06-2013,"Software Developers, Applications",593
14-09-2012,Denied,H-1B,INDIA,16-12-2014,ARLINGTON HEIGHTS,UNITED STATES OF AMERICA,VERINON TECHNOLOGY SOLUTIONS LIMITED,ILLINOIS,INDIA,Master's,19-07-2012,30-06-2013,Computer Programmers,823
04-09-2012,Denied,H-1B,INDIA,15-10-2014,FARMINGTON HILLS,UNITED STATES OF AMERICA,EMERGTECH BUSINESS SOLUTIONS INC,MICHIGAN,INDIA,Master's,28-08-2012,30-06-2013,Software Developer,771
26-09-2012,Denied,F-1,INDIA,14-10-2014,EDISON,UNITED STATES OF AMERICA,"RAMPS INTERNATIONAL, INC",NEW JERSEY,INDIA,Master's,16-04-2012,15-07-2012,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",748
09-05-2013,Certified-Expired,H-1B,INDIA,11-12-2014,NEW YORK,UNITED STATES OF AMERICA,"VERIZON COMMUNICATIONS INC., & ALL ITS SUBSIDIARIES & AFFILIATES",NEW YORK,INDIA,Master's,15-11-2012,30-06-2013,Computer and Information Systems Managers,581
23-04-2013,Certified-Expired,H-1B,INDIA,29-10-2014,NEW YORK,UNITED STATES OF AMERICA,"VERIZON COMMUNICATIONS INC., & ALL ITS SUBSIDIARIES & AFFILIATES",NEW YORK,INDIA,Bachelor's,20-12-2012,30-06-2013,"Software Developers, Applications",554
07-09-2012,Denied,H-1B,INDIA,26-01-2015,FRANKLIN,UNITED STATES OF AMERICA,"MARS PETCARE US, INC.",TENNESSEE,INDIA,Master's,06-08-2012,30-06-2013,Food Scientists and Technologists,871
17-10-2012,Denied,H-1B,INDIA,29-01-2015,PISCATAWAY,UNITED STATES OF AMERICA,"MARLABS, INC",NEW JERSEY,UNITED ARAB EMIRATES,Bachelor's,13-07-2012,30-06-2013,"Software Developers, Applications",834
11-06-2013,Certified-Expired,H-1B,INDIA,15-01-2015,ATLANTA,UNITED STATES OF AMERICA,"MANHATTAN ASSOCIATES, INC.",GEORGIA,INDIA,Bachelor's,23-05-2013,21-08-2013,Computer Systems Analysts,583
17-05-2013,Denied,H-1B,INDIA,26-11-2014,DALLAS,UNITED STATES OF AMERICA,HITACHI CONSULTING CORPORATION,TEXAS,INDIA,Master's,11-10-2012,30-06-2013,"Software Developers, Systems Software",558
05-09-2012,Withdrawn,H-1B,INDIA,09-03-2015,SPRINGFIELD,UNITED STATES OF AMERICA,LEAD IT CORPORATION,ILLINOIS,INDIA,Master's,21-08-2012,30-06-2013,"Software Developers, Applications",915
27-09-2012,Denied,H-1B,INDIA,15-10-2014,IRVING,UNITED STATES OF AMERICA,FLOWSERVE U.S. INC.,TEXAS,INDIA,Master's,17-11-2011,30-06-2012,"Electronics Engineers, Except Computer",748
21-06-2012,Denied,H-1B,MEXICO,20-05-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,1063
21-06-2012,Denied,H-1B,BELIZE,28-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,BELIZE,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,859
08-06-2012,Certified-Expired,H-1B,INDIA,06-04-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,INDIA,Master's,29-03-2012,30-06-2012,FINANCIAL ANALYSTS,1032
21-06-2012,Denied,L-1,INDIA,14-10-2014,FREMONT,UNITED STATES OF AMERICA,92 TECHNOLOGIES,CALIFORNIA,UNITED ARAB EMIRATES,Bachelor's,09-02-2012,30-06-2012,Computer Systems Analysts,845
29-06-2012,Denied,H-1B,PERU,20-05-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,PERU,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,1055
20-06-2012,Denied,H-1B,MEXICO,20-05-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,1064
21-06-2012,Denied,H-1B,MEXICO,21-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,852
21-06-2012,Denied,H-1B,MEXICO,18-11-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,880
04-06-2012,Denied,H-1B,COLOMBIA,20-10-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,COLOMBIA,Bachelor's,02-02-2012,30-06-2012,SECONDARY TEACHER,868
14-06-2012,Denied,H-1B,INDIA,31-07-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1142
21-06-2012,Denied,H-1B,MEXICO,14-11-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,876
25-06-2012,Denied,H-1B,INDIA,14-10-2014,CATONSVILLE,UNITED STATES OF AMERICA,UNIFY SOLUTIONS INC,MARYLAND,INDIA,Master's,05-01-2012,30-06-2012,"Software Developers, Applications",841
08-06-2012,Certified-Expired,H-1B,SOUTH KOREA,07-04-2015,NEW YORK,UNITED STATES OF AMERICA,"GOLDMAN, SACHS & CO.",NEW YORK,SOUTH KOREA,Doctorate,09-02-2012,30-06-2012,FINANCIAL ANALYSTS,1033
31-08-2012,Denied,H-1B,INDIA,22-01-2015,WOBURN,UNITED STATES OF AMERICA,"RANDSTAD TECHNOLOGIES, LP",MASSACHUSETTS,INDIA,Master's,05-06-2012,03-09-2012,"Software Developers, Applications",874
11-09-2012,Denied,H-1B,INDIA,17-09-2015,SANTA CLARA,UNITED STATES OF AMERICA,INTEL CORPORATION,CALIFORNIA,INDIA,Master's,17-01-2012,30-06-2012,Computer Hardware Engineers,1101
08-11-2012,Withdrawn,H-1B,INDIA,15-04-2015,SAN JOSE,UNITED STATES OF AMERICA,CAVIUM INC,CALIFORNIA,INDIA,Master's,29-05-2012,27-08-2012,"Electronics Engineers, Except Computer",888
22-07-2012,Denied,H-1B,PHILIPPINES,20-05-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,PHILIPPINES,Bachelor's,23-04-2012,22-07-2012,Middle School Science Teacher,1032
01-10-2012,Denied,H-1B,PHILIPPINES,21-10-2014,ORLANDO,UNITED STATES OF AMERICA,ADVENTIST HEALTH SYSTEM/SUNBELT INC D/B/A FLORIDA,FLORIDA,PHILIPPINES,Bachelor's,27-01-2012,30-06-2012,Medical and Clinical Laboratory Technologists,750
18-09-2012,Denied,H-1B,INDIA,23-10-2014,SOUTH BURLINGTON,UNITED STATES OF AMERICA,ITECH US INC.,VERMONT,INDIA,Master's,26-06-2012,24-09-2012,"Software Developers, Applications",765
11-10-2012,Denied,H-1B,UNITED STATES OF AMERICA,14-10-2014,SOUTH BURLINGTON,UNITED STATES OF AMERICA,ITECH US INC.,VERMONT,INDIA,Bachelor's,05-07-2012,30-06-2013,"Software Developers, Applications",733
20-06-2012,Denied,H-1B,MEXICO,28-10-2014,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,860
18-06-2012,Denied,H-1B,INDIA,31-07-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1138
07-09-2012,Denied,H-1B,INDIA,23-10-2014,SOUTH BURLINGTON,UNITED STATES OF AMERICA,ITECH US INC.,VERMONT,INDIA,Bachelor's,11-06-2012,09-09-2012,"Software Developers, Applications",776
03-06-2012,Denied,H-1B,PERU,17-12-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,PERU,Bachelor's,01-02-2012,30-06-2012,"Elementary School Teachers, Except Special Education",927
04-06-2012,Denied,H-1B,MEXICO,20-10-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,01-02-2012,30-06-2012,ELEMENTARY TEACHER,868
02-06-2012,Denied,H-1B,MEXICO,19-12-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,01-02-2012,30-06-2012,"Elementary School Teachers, Except Special Education",930
03-06-2012,Denied,H-1B,MEXICO,20-10-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,MEXICO,Bachelor's,01-02-2012,30-06-2012,"Elementary School Teachers, Except Special Education",869
06-06-2012,Denied,H-1B,COLOMBIA,20-10-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,COLOMBIA,Bachelor's,01-02-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,866
23-08-2012,Denied,H-1B,INDIA,26-02-2015,FARMINGTON HILLS,UNITED STATES OF AMERICA,HCL GLOBAL SYSTEMS INC,MICHIGAN,INDIA,Master's,16-04-2012,15-07-2012,"Software Developers, Applications",917
04-06-2012,Denied,H-1B,VENEZUELA,19-12-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,VENEZUELA,Bachelor's,02-02-2012,30-06-2012,Secondary Teacher,928
26-06-2012,Certified,H-1B,INDIA,19-08-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Master's,09-01-2012,30-06-2012,"Software Developers, Applications",1149
06-06-2012,Denied,H-1B,VENEZUELA,20-10-2014,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,VENEZUELA,Bachelor's,01-02-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,866
21-06-2012,Denied,H-1B,VENEZUELA,20-05-2015,DALLAS,UNITED STATES OF AMERICA,DALLAS INDEPENDENT SCHOOL DISTRICT,TEXAS,VENEZUELA,Bachelor's,08-03-2012,30-06-2012,ELEMENTARY BILINGUAL TEACHER,1063
01-07-2013,Certified-Expired,H-1B,INDIA,20-02-2015,SUNNYVALE,UNITED STATES OF AMERICA,JUNIPER NETWORKS,CALIFORNIA,INDIA,Master's,30-08-2012,30-06-2013,"Software Developers, Systems Software",599
19-10-2012,Denied,H-1B,INDIA,21-10-2014,GOLETA,UNITED STATES OF AMERICA,CITRIX ONLINE LLC,CALIFORNIA,INDIA,Master's,12-07-2012,30-06-2013,"Software Developers, Systems Software",732
15-08-2012,Denied,H-1B,INDIA,14-07-2015,WESTBOROUGH,UNITED STATES OF AMERICA,VIRTUSA CORPORATION,MASSACHUSETTS,INDIA,Bachelor's,26-04-2012,25-07-2012,"Software Developers, Applications",1063
30-06-2012,Denied,H-1B,INDIA,31-07-2015,COLLEGE STATION,UNITED STATES OF AMERICA,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TEXAS,INDIA,Bachelor's,09-01-2012,30-06-2012,"Software Developers, Applications",1126
29-06-2012,Denied,H-1B,PHILIPPINES,04-08-2015,GARLAND,UNITED STATES OF AMERICA,GARLAND INDEPENDENT SCHOOL DISTRICT,TEXAS,PHILIPPINES,Bachelor's,20-03-2012,30-06-2012,"SecondarySchool  Teachers, Except Special Education",1131
16-08-2012,Denied,H-1B,INDIA,15-10-2014,BELLEVUE,UNITED STATES OF AMERICA,PEOPLE TECH GROUP INC,WASHINGTON,INDIA,Bachelor's,04-06-2012,02-09-2012,"software developers, applicatons",790
06-09-2012,Denied,H-1B,NEPAL,15-10-2014,NEW YORK,UNITED STATES OF AMERICA,D-BUG INC.,NEW YORK,NEPAL,Master's,20-08-2012,30-06-2013,Computer Systems Analysts,769
16-08-2012,Denied,H-1B,INDIA,21-10-2014,NEWARK,UNITED STATES OF AMERICA,TEK TREE LLC,DELAWARE,INDIA,Master's,18-04-2012,17-07-2012,Software Engineer,796
29-10-2012,Certified,Not in USA,PAKISTAN,22-04-2015,MADISON,UNITED STATES OF AMERICA,"BIT360, INC.",WISCONSIN,PAKISTAN,Bachelor's,20-10-2011,30-06-2012,Senior Systems Analyst,905
04-09-2012,Denied,H-1B1,INDIA,06-11-2014,HAZLET,UNITED STATES OF AMERICA,"BEAVER CONCRETE CONSTRUCTION CO., INC.",NEW JERSEY,INDIA,Bachelor's,31-07-2012,30-06-2013,CIVIL ENGINEER,793
11-09-2012,Denied,H-1B,INDIA,09-01-2015,MT. PLEASANT,UNITED STATES OF AMERICA,"R S INFOCON, INC.",WISCONSIN,INDIA,Associate's,15-06-2012,13-09-2012,"Software Developers, Applications",850
29-08-2012,Denied,H-1B,INDIA,16-10-2014,JERSEY CITY,UNITED STATES OF AMERICA,U.S. TECH SOLUTIONS INC,NEW JERSEY,INDIA,Master's,08-06-2012,06-09-2012,"Software Developers, Applications",778
26-04-2013,Denied,H-1B,INDIA,15-05-2015,DALLAS,UNITED STATES OF AMERICA,"AT&T, INC., AND ALL OF ITS SUBSIDIARIES AND AFFILIATES",TEXAS,INDIA,Bachelor's,15-08-2012,30-06-2013,"Information Security Analysts, Web Developers, and Computer Network Architects",749
21-08-2012,Denied,H-1B,INDIA,17-09-2015,PLANO,UNITED STATES OF AMERICA,"NTT DATA, INC",TEXAS,INDIA,Bachelor's,01-04-2012,09-07-2012,"Software Developers, Applications",1122
29-08-2012,Denied,H-1B,INDIA,03-09-2015,RTP,UNITED STATES OF AMERICA,IBM CORPORATION,NORTH CAROLINA,INDIA,Master's,07-05-2012,05-08-2012,Computer Systems Analysts,1100
12-04-2013,Certified-Expired,H-1B,CHINA,22-10-2014,KINGSPORT,UNITED STATES OF AMERICA,EASTMAN CHEMICAL COMPANY,TENNESSEE,CHINA,Master's,20-09-2012,30-06-2013,Operations Research Analysts,558
12-09-2012,Denied,H-1B,CHINA,03-10-2014,NEW YORK,UNITED STATES OF AMERICA,BLOOMBERG L.P.,NEW YORK,CHINA,Master's,20-01-2012,30-06-2012,"Software Developers, Applications",751
04-01-2013,Certified-Expired,H-1B,PHILIPPINES,12-12-2014,HANOVER,UNITED STATES OF AMERICA,DARTMOUTH COLLEGE,NEW HAMPSHIRE,PHILIPPINES,Master's,10-10-2012,30-06-2013,Compliance Officers,707
